Text	Time	App Name	App Version	Appeventtype	Review Rating	Store Name
Crashes at  least  2 times !!	1371970800	Facebook	6.2	review	3	USA
Pics always load just slightly too big in iPhone and I can't do anything to make it fit the screen properly, please fix this!	1371970800	Facebook	6.2	review	4	Canada
Installing app - it wants access to calendar and contacts - should be an option to add, not one that is difficult to remove!	1371970800	Facebook	6.2	review	1	Canada
I like the app, but when ever you release a new feature you remove others...why? Case and point, I can longer manage Group Admins or create Events in a group from the app. Worked before... why remove it?	1371970800	Facebook	6.2	review	3	USA
I have logged out and back in hopes of resetting my Facebook connection. The little circular spinner just keeps spinning. It's the app that has issue because I can login without issue through a regular browser.  It is getting to the point I'm using it less and less. That might be a good thing. This is through iPhone but my iPad had similar issues.	1371970800	Facebook	6.2	review	1	USA
It's extremely helpful to communicate with family and friends.	1371970800	Facebook	6.2	review	4	USA
I enjoy using FB and keeping in touch with people I know.  Please keep our info private.	1371970800	Facebook	6.2	review	5	USA
Cons:1) Can't edit a post or reply!2) Can't edit who can see your posts on your page!3) Tagging people is hit or miss. 4) Can't add a photo to a message. 5) Can only share another post to all friends on your own page and not share it to a group. 6) Can't type in landscape mode. 7) Crashes frequently!	1371970800	Facebook	6.2	review	1	USA
After the latest update, the app takes FOREVER to update.  What happened? Please put it back to the way it was before when updates came thru properly and on time. Why fix something if it ain't broke??!!!	1371970800	Facebook	6.2	review	1	USA
Facebook is awesome.I love hearing everyone's drama xDCause I don't have any :p	1371970800	Facebook	6.2	review	5	USA
It's quite slow when loading pages	1371970800	Facebook	6.2	review	3	UK
This app always crashes on me whilst messaging and opening and closing the app, but overall a good app to keep in touch with friends	1371970800	Facebook	6.2	review	3	UK
I wish it worked bugs, bugs and more bugs.	1371970800	Facebook	6.2	review	2	USA
I am new to Facebook. I have avoided the "social media" for my whole life but now I have given in.  I  am now sorry that I have. This Facebook APP does nothing but crash ... CONTINUALLY. Why don't these guys know what they are doing ?  FIX IT, IDIOTS!	1371970800	Facebook	6.2	review	1	USA
I can't even search up people this is horrible crashes all the time . Sometimes can't even load up pictures, perfectly good iphone 5	1371970800	Facebook	6.2	review	1	USA
Find old friends, find new friends, or just join group chats, of things you like. Share photos & images. I like this.	1371970800	Facebook	6.2	review	5	UK
Very tired of the app crashing	1371970800	Facebook	6.2	review	1	USA
The new update for iPhone is no good! I can't see the news feed!	1371970800	Facebook	6.2	review	1	Canada
I can't open my profile page at all. It crashes the app.	1371970800	Facebook	6.2	review	1	Australia
I like FB because it keeps me in touch with family and friends not possible without it.  Having said that, something needs to be done to correct the "flaws".It freezes up all the time, crashes in the middle of typing a comment or even during viewing posts.It is crazy making!  Please fix!	1371970800	Facebook	6.2	review	3	USA
Yea	1371970800	Facebook	6.2	review	5	USA
I think fb is awesome all good	1371970800	Facebook	6.2	review	3	Canada
It's okay	1371970800	Facebook	6.2	review	5	USA
I just upgraded my phone to the iPhone 5, and I love the Facebook app on here! The features are amazing and I have had no problems with it! Easy and fast to upload pictures, notifications come in fine, I love how I can save pictures off of here without having to screenshot! Love it!!	1371970800	Facebook	6.2	review	5	USA
Incredibly slow.  Can take 30 minutes sometimes for the message you just received a notification for to actually open up!	1371970800	Facebook	6.2	review	1	UK
Eu adoro eu me amarro....	1371970800	Facebook	6.2	review	5	USA
It crashes a lot but other than crashing its amazing	1371970800	Facebook	6.2	review	3	USA
Deleting the App, what's the point it does not work. Sitting trying to update the news feed for thirty minutes and its on the fast home Wifi... Companies please withdraw your adds as your wasting your money!!!!	1371970800	Facebook	6.2	review	1	UK
What a crock of poo!With every update this ap just gets worse. Slow is an understatement and as for the new newsfeed view, don't even get me started.I'm only giving 1 star as I like the new chat. Please sort it out	1371970800	Facebook	6.2	review	1	UK
Best version yet, love it! Clean look, functional and useful and never crashes now.	1371970800	Facebook	6.2	review	5	UK
Updates are quick, on it all the time, never any crashes! If you love FB then this app is for you.	1371970800	Facebook	6.2	review	5	USA
As far as interactive social media goes you don't get to be top dog on the food chain by disappointing people that being said I've read a ton of negative reviews I don't agree with.  It crashes once and awhile so does everything on the internet most folks complaining probably just need better hand sets.  There's always piggy back apps using Facebook as a means to connect to so it's constantly evolving.  As an artist on numerous projects it makes it easier to have a central go to for pages and groups.	1371970800	Facebook	6.2	review	4	USA
this app is good for so many things. communication, and meeting new friends, sharing funny things or posting pictures about memories! :) its just amazing.	1371970800	Facebook	6.2	review	5	Canada
Thank god they fixed the crashing issue!!! Facebook is getting better and better with updates thanks :)	1371970800	Facebook	6.2	review	5	Canada
Over all is a good app. For iPhone ,and I like using Facebook from my phone ,it keeps me from having to use my computer so much .	1371970800	Facebook	6.2	review	5	USA
It's ok	1371970800	Facebook	6.2	review	4	USA
Its all works pretty swell, every update is more and more helpful,.. Although i would like an "Unfollow" button on the posts im tagged in much like on the official website, i keep getting bugged by comments non-related to me through my phone	1371970800	Facebook	6.2	review	4	USA
The new update has made my app so slow to load, I get irritated and just give up. Why bother opening the app if my news feed and notifications won't load. It tells me I have notifications but then refuses to tell me what they are. Jerk.	1371970800	Facebook	6.2	review	1	USA
Only doing this cause the app won't stop reminding me to update.	1371970800	Facebook	6.2	review	5	USA
Not a bad app. Just wish they would quit changing it all the time	1371970800	Facebook	6.2	review	4	USA
As always -- there has never been a version of this app that worked well -- it takes (comparatively) a while to load/update, whether via wifi or 4G.	1371970800	Facebook	6.2	review	2	USA
I love this appBut I don't like that sometimes doesn't show my pic ASAP	1371970800	Facebook	6.2	review	5	USA
The problems continue. No end in sight.	1371970800	Facebook	6.2	review	3	USA
I keep liking pictures and then it automatically unlikes it and it crashes after I'm in it for a while	1371970800	Facebook	6.2	review	1	USA
I like it	1371970800	Facebook	6.2	review	5	USA
It goes well on an iPod touch 5, but it still needs to be updated. It is very slow and laggy when it wants to.	1371970800	Facebook	6.2	review	2	Canada
Just love it... So easy to keep in touch with family n friends no matter where u r :)	1371970800	Facebook	6.2	review	5	USA
I hate the stupid new Sent and Read things on the messages. I know what time it was sent, it tells me when I click on the message. Now I keep getting sent and read mixed up, it's so annoying.	1371970800	Facebook	6.2	review	2	UK
Well it hasn't given me in trouble so far so good	1371970800	Facebook	6.2	review	4	USA
